Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations"
Bosnia and Herzegovina,BIH,2020-04-01,35.57143,
Bosnia and Herzegovina,BIH,2020-04-02,41.57143,
Bosnia and Herzegovina,BIH,2020-04-03,45.57143,
Bosnia and Herzegovina,BIH,2020-04-04,50.42857,
Bosnia and Herzegovina,BIH,2020-04-05,53.57143,
Bosnia and Herzegovina,BIH,2020-04-06,48.57143,
Bosnia and Herzegovina,BIH,2020-04-07,48.85714,
Bosnia and Herzegovina,BIH,2020-04-08,52.57143,
Bosnia and Herzegovina,BIH,2020-04-09,50.28571,
Bosnia and Herzegovina,BIH,2020-04-10,49,
Bosnia and Herzegovina,BIH,2020-04-11,45,
Bosnia and Herzegovina,BIH,2020-04-12,45.14286,
Bosnia and Herzegovina,BIH,2020-04-13,49.14286,
Bosnia and Herzegovina,BIH,2020-04-14,47.57143,
Bosnia and Herzegovina,BIH,2020-04-15,41.71429,
Bosnia and Herzegovina,BIH,2020-04-16,40.57143,
Bosnia and Herzegovina,BIH,2020-04-17,39.57143,
Bosnia and Herzegovina,BIH,2020-04-18,44.14286,
Bosnia and Herzegovina,BIH,2020-04-19,43.71429,
Bosnia and Herzegovina,BIH,2020-04-20,37.42857,
Bosnia and Herzegovina,BIH,2020-04-21,38.85714,
Bosnia and Herzegovina,BIH,2020-04-22,38.14286,
Bosnia and Herzegovina,BIH,2020-04-23,38.14286,
Bosnia and Herzegovina,BIH,2020-04-24,37.28571,
Bosnia and Herzegovina,BIH,2020-04-25,30,
Bosnia and Herzegovina,BIH,2020-04-26,33,
Bosnia and Herzegovina,BIH,2020-04-27,35.28571,
Bosnia and Herzegovina,BIH,2020-04-28,37.71429,
Bosnia and Herzegovina,BIH,2020-04-29,35.42857,
Bosnia and Herzegovina,BIH,2020-04-30,46,
Bosnia and Herzegovina,BIH,2020-05-01,49.14286,
Bosnia and Herzegovina,BIH,2020-05-02,51.71429,
Bosnia and Herzegovina,BIH,2020-05-03,50.71429,
Bosnia and Herzegovina,BIH,2020-05-04,48.71429,
Bosnia and Herzegovina,BIH,2020-05-05,51.71429,
Bosnia and Herzegovina,BIH,2020-05-06,51.14286,
Bosnia and Herzegovina,BIH,2020-05-07,42.42857,
Bosnia and Herzegovina,BIH,2020-05-08,38.57143,
Bosnia and Herzegovina,BIH,2020-05-09,41.14286,
Bosnia and Herzegovina,BIH,2020-05-10,36,
Bosnia and Herzegovina,BIH,2020-05-11,37.14286,
Bosnia and Herzegovina,BIH,2020-05-12,30.85714,
Bosnia and Herzegovina,BIH,2020-05-13,30.28571,
Bosnia and Herzegovina,BIH,2020-05-14,27.85714,
Bosnia and Herzegovina,BIH,2020-05-15,27,
Bosnia and Herzegovina,BIH,2020-05-16,23.85714,
Bosnia and Herzegovina,BIH,2020-05-17,25,
Bosnia and Herzegovina,BIH,2020-05-18,24.57143,
Bosnia and Herzegovina,BIH,2020-05-19,23,
Bosnia and Herzegovina,BIH,2020-05-20,23,
Bosnia and Herzegovina,BIH,2020-05-21,21.85714,
Bosnia and Herzegovina,BIH,2020-05-22,19.42857,
Bosnia and Herzegovina,BIH,2020-05-23,19.28571,
Bosnia and Herzegovina,BIH,2020-05-24,17.71429,
Bosnia and Herzegovina,BIH,2020-05-25,15.85714,
Bosnia and Herzegovina,BIH,2020-05-26,14.57143,
Bosnia and Herzegovina,BIH,2020-05-27,13.71429,
Bosnia and Herzegovina,BIH,2020-05-28,14.28571,
Bosnia and Herzegovina,BIH,2020-05-29,15.71429,
Bosnia and Herzegovina,BIH,2020-05-30,16,
Bosnia and Herzegovina,BIH,2020-05-31,14.57143,
Bosnia and Herzegovina,BIH,2020-06-01,15.57143,
Bosnia and Herzegovina,BIH,2020-06-02,16.85714,
Bosnia and Herzegovina,BIH,2020-06-03,17,
Bosnia and Herzegovina,BIH,2020-06-04,16.57143,
Bosnia and Herzegovina,BIH,2020-06-05,18.71429,
Bosnia and Herzegovina,BIH,2020-06-06,17.28571,
Bosnia and Herzegovina,BIH,2020-06-07,20.42857,
Bosnia and Herzegovina,BIH,2020-06-08,23.42857,
Bosnia and Herzegovina,BIH,2020-06-09,25.71429,
Bosnia and Herzegovina,BIH,2020-06-10,27.57143,
Bosnia and Herzegovina,BIH,2020-06-11,32.28571,
Bosnia and Herzegovina,BIH,2020-06-12,34,
Bosnia and Herzegovina,BIH,2020-06-13,41,
Bosnia and Herzegovina,BIH,2020-06-14,43.42857,
Bosnia and Herzegovina,BIH,2020-06-15,46.85714,
Bosnia and Herzegovina,BIH,2020-06-16,48,
Bosnia and Herzegovina,BIH,2020-06-17,51,
Bosnia and Herzegovina,BIH,2020-06-18,52.57143,
Bosnia and Herzegovina,BIH,2020-06-19,53,
Bosnia and Herzegovina,BIH,2020-06-20,56.57143,
Bosnia and Herzegovina,BIH,2020-06-21,59.14286,
Bosnia and Herzegovina,BIH,2020-06-22,61.42857,
Bosnia and Herzegovina,BIH,2020-06-23,69.28571,
Bosnia and Herzegovina,BIH,2020-06-24,71.85714,
Bosnia and Herzegovina,BIH,2020-06-25,75.85714,
Bosnia and Herzegovina,BIH,2020-06-26,84.57143,
Bosnia and Herzegovina,BIH,2020-06-27,92.28571,
Bosnia and Herzegovina,BIH,2020-06-28,107.57143,
Bosnia and Herzegovina,BIH,2020-06-29,112,
Bosnia and Herzegovina,BIH,2020-06-30,117,
Bosnia and Herzegovina,BIH,2020-07-01,123.71429,
Bosnia and Herzegovina,BIH,2020-07-02,133,
Bosnia and Herzegovina,BIH,2020-07-03,142,
Bosnia and Herzegovina,BIH,2020-07-04,146.57143,
Bosnia and Herzegovina,BIH,2020-07-05,163.14286,
Bosnia and Herzegovina,BIH,2020-07-06,168.28571,
Bosnia and Herzegovina,BIH,2020-07-07,159.14286,
Bosnia and Herzegovina,BIH,2020-07-08,166.42857,
Bosnia and Herzegovina,BIH,2020-07-09,180.28571,
Bosnia and Herzegovina,BIH,2020-07-10,185.57143,
Bosnia and Herzegovina,BIH,2020-07-11,206,
Bosnia and Herzegovina,BIH,2020-07-12,210.14286,
Bosnia and Herzegovina,BIH,2020-07-13,213,
Bosnia and Herzegovina,BIH,2020-07-14,217.42857,
Bosnia and Herzegovina,BIH,2020-07-15,222.57143,
Bosnia and Herzegovina,BIH,2020-07-16,219.85714,
Bosnia and Herzegovina,BIH,2020-07-17,227.71429,
Bosnia and Herzegovina,BIH,2020-07-18,215.14286,
Bosnia and Herzegovina,BIH,2020-07-19,206.28571,
Bosnia and Herzegovina,BIH,2020-07-20,224,
Bosnia and Herzegovina,BIH,2020-07-21,230.28571,
Bosnia and Herzegovina,BIH,2020-07-22,230,
Bosnia and Herzegovina,BIH,2020-07-23,244.14286,
Bosnia and Herzegovina,BIH,2020-07-24,254.14286,
Bosnia and Herzegovina,BIH,2020-07-25,222,
Bosnia and Herzegovina,BIH,2020-07-26,228.57143,
Bosnia and Herzegovina,BIH,2020-07-27,231,
Bosnia and Herzegovina,BIH,2020-07-28,272.42857,
Bosnia and Herzegovina,BIH,2020-07-29,282.85714,
Bosnia and Herzegovina,BIH,2020-07-30,235.71429,
Bosnia and Herzegovina,BIH,2020-07-31,283.42857,
Bosnia and Herzegovina,BIH,2020-08-01,283.14286,
Bosnia and Herzegovina,BIH,2020-08-02,301.57143,
Bosnia and Herzegovina,BIH,2020-08-03,291.28571,
Bosnia and Herzegovina,BIH,2020-08-04,256.85714,
Bosnia and Herzegovina,BIH,2020-08-05,298.85714,
Bosnia and Herzegovina,BIH,2020-08-06,340,
Bosnia and Herzegovina,BIH,2020-08-07,279,
Bosnia and Herzegovina,BIH,2020-08-08,320.42857,
Bosnia and Herzegovina,BIH,2020-08-09,316.28571,
Bosnia and Herzegovina,BIH,2020-08-10,316.71429,
Bosnia and Herzegovina,BIH,2020-08-11,314.57143,
Bosnia and Herzegovina,BIH,2020-08-12,264.28571,
Bosnia and Herzegovina,BIH,2020-08-13,259.28571,
Bosnia and Herzegovina,BIH,2020-08-14,255.28571,
Bosnia and Herzegovina,BIH,2020-08-15,263.85714,
Bosnia and Herzegovina,BIH,2020-08-16,206.57143,
Bosnia and Herzegovina,BIH,2020-08-17,172.85714,
Bosnia and Herzegovina,BIH,2020-08-18,219.57143,
Bosnia and Herzegovina,BIH,2020-08-19,234.71429,
Bosnia and Herzegovina,BIH,2020-08-20,247.14286,
Bosnia and Herzegovina,BIH,2020-08-21,263.57143,
Bosnia and Herzegovina,BIH,2020-08-22,265.42857,
Bosnia and Herzegovina,BIH,2020-08-23,265.28571,
Bosnia and Herzegovina,BIH,2020-08-24,337.85714,
Bosnia and Herzegovina,BIH,2020-08-25,284.57143,
Bosnia and Herzegovina,BIH,2020-08-26,281.85714,
Bosnia and Herzegovina,BIH,2020-08-27,274,
Bosnia and Herzegovina,BIH,2020-08-28,270.14286,
Bosnia and Herzegovina,BIH,2020-08-29,260.28571,
Bosnia and Herzegovina,BIH,2020-08-30,260.28571,
Bosnia and Herzegovina,BIH,2020-08-31,269.85714,
Bosnia and Herzegovina,BIH,2020-09-01,276.71429,
Bosnia and Herzegovina,BIH,2020-09-02,272.85714,
Bosnia and Herzegovina,BIH,2020-09-03,272.57143,
Bosnia and Herzegovina,BIH,2020-09-04,269.14286,
Bosnia and Herzegovina,BIH,2020-09-05,275.42857,
Bosnia and Herzegovina,BIH,2020-09-06,275.42857,
Bosnia and Herzegovina,BIH,2020-09-07,193.28571,
Bosnia and Herzegovina,BIH,2020-09-08,242.28571,
Bosnia and Herzegovina,BIH,2020-09-09,246.71429,
Bosnia and Herzegovina,BIH,2020-09-10,248.71429,
Bosnia and Herzegovina,BIH,2020-09-11,248.57143,
Bosnia and Herzegovina,BIH,2020-09-12,241.71429,
Bosnia and Herzegovina,BIH,2020-09-13,284.57143,
Bosnia and Herzegovina,BIH,2020-09-14,331.42857,
Bosnia and Herzegovina,BIH,2020-09-15,281.42857,
Bosnia and Herzegovina,BIH,2020-09-16,280.42857,
Bosnia and Herzegovina,BIH,2020-09-17,278.28571,
Bosnia and Herzegovina,BIH,2020-09-18,293.71429,
Bosnia and Herzegovina,BIH,2020-09-19,294,
Bosnia and Herzegovina,BIH,2020-09-20,296.85714,
Bosnia and Herzegovina,BIH,2020-09-21,280.28571,
Bosnia and Herzegovina,BIH,2020-09-22,269.42857,
Bosnia and Herzegovina,BIH,2020-09-23,259,
Bosnia and Herzegovina,BIH,2020-09-24,267.85714,
Bosnia and Herzegovina,BIH,2020-09-25,245.14286,
Bosnia and Herzegovina,BIH,2020-09-26,238.85714,
Bosnia and Herzegovina,BIH,2020-09-27,226.14286,
Bosnia and Herzegovina,BIH,2020-09-28,213.28571,
Bosnia and Herzegovina,BIH,2020-09-29,211.57143,
Bosnia and Herzegovina,BIH,2020-09-30,212.14286,
Bosnia and Herzegovina,BIH,2020-10-01,197.71429,
Bosnia and Herzegovina,BIH,2020-10-02,204.14286,
Bosnia and Herzegovina,BIH,2020-10-03,168.71429,
Bosnia and Herzegovina,BIH,2020-10-04,168,
Bosnia and Herzegovina,BIH,2020-10-05,151.14286,
Bosnia and Herzegovina,BIH,2020-10-06,207.42857,
Bosnia and Herzegovina,BIH,2020-10-07,212.57143,
Bosnia and Herzegovina,BIH,2020-10-08,230,
Bosnia and Herzegovina,BIH,2020-10-09,254.71429,
Bosnia and Herzegovina,BIH,2020-10-10,310.28571,
Bosnia and Herzegovina,BIH,2020-10-11,278,
Bosnia and Herzegovina,BIH,2020-10-12,277.42857,
Bosnia and Herzegovina,BIH,2020-10-13,341.14286,
Bosnia and Herzegovina,BIH,2020-10-14,351.85714,
Bosnia and Herzegovina,BIH,2020-10-15,368.57143,
Bosnia and Herzegovina,BIH,2020-10-16,385.14286,
Bosnia and Herzegovina,BIH,2020-10-17,418.28571,
Bosnia and Herzegovina,BIH,2020-10-18,418.28571,
Bosnia and Herzegovina,BIH,2020-10-19,520.57143,
Bosnia and Herzegovina,BIH,2020-10-20,546.28571,
Bosnia and Herzegovina,BIH,2020-10-21,602.28571,
Botswana,BWA,2020-04-03,1.33333,
Botswana,BWA,2020-04-04,1,
Botswana,BWA,2020-04-05,0.8,
Botswana,BWA,2020-04-06,1,
Botswana,BWA,2020-04-07,0.85714,
Botswana,BWA,2020-04-08,0.42857,
Botswana,BWA,2020-04-09,0.42857,
Botswana,BWA,2020-04-10,1.28571,
Botswana,BWA,2020-04-11,1.28571,
Botswana,BWA,2020-04-12,1.28571,
Botswana,BWA,2020-04-13,1,
Botswana,BWA,2020-04-14,1,
Botswana,BWA,2020-04-15,1,
Botswana,BWA,2020-04-16,0.85714,
Botswana,BWA,2020-04-17,0.28571,
Botswana,BWA,2020-04-18,0.28571,
Botswana,BWA,2020-04-19,0.28571,
Botswana,BWA,2020-04-20,1,
Botswana,BWA,2020-04-21,1,
Botswana,BWA,2020-04-22,1,
Botswana,BWA,2020-04-23,1.28571,
Botswana,BWA,2020-04-24,1,
Botswana,BWA,2020-04-25,1,
Botswana,BWA,2020-04-26,1,
Botswana,BWA,2020-04-27,0.28571,
Botswana,BWA,2020-04-28,0.28571,
Botswana,BWA,2020-04-29,0.42857,
Botswana,BWA,2020-04-30,0.14286,
Botswana,BWA,2020-05-01,0.14286,
Botswana,BWA,2020-05-02,0.14286,
Botswana,BWA,2020-05-03,0.14286,
Botswana,BWA,2020-05-04,0.14286,
Botswana,BWA,2020-05-05,0.14286,
Botswana,BWA,2020-05-06,0,
Botswana,BWA,2020-05-07,0,
Botswana,BWA,2020-05-08,0,
Botswana,BWA,2020-05-09,0,
Botswana,BWA,2020-05-10,0,
Botswana,BWA,2020-05-11,0,
Botswana,BWA,2020-05-12,0.14286,
Botswana,BWA,2020-05-13,0.14286,
Botswana,BWA,2020-05-14,0.14286,
Botswana,BWA,2020-05-15,0.14286,
Botswana,BWA,2020-05-16,0.14286,
Botswana,BWA,2020-05-17,0.14286,
Botswana,BWA,2020-05-18,0.28571,
Botswana,BWA,2020-05-19,0.14286,
Botswana,BWA,2020-05-20,0.14286,
Botswana,BWA,2020-05-21,0.71429,
Botswana,BWA,2020-05-22,0.71429,
Botswana,BWA,2020-05-23,0.85714,
Botswana,BWA,2020-05-24,0.85714,
Botswana,BWA,2020-05-25,1.42857,
Botswana,BWA,2020-05-26,1.42857,
Botswana,BWA,2020-05-27,1.42857,
Botswana,BWA,2020-05-28,0.85714,
Botswana,BWA,2020-05-29,0.85714,
Botswana,BWA,2020-05-30,0.71429,
Botswana,BWA,2020-05-31,0.71429,
Botswana,BWA,2020-06-01,0.42857,
Botswana,BWA,2020-06-02,0.42857,
Botswana,BWA,2020-06-03,0.42857,
Botswana,BWA,2020-06-04,0.71429,
Botswana,BWA,2020-06-05,0.71429,
Botswana,BWA,2020-06-06,0.71429,
Botswana,BWA,2020-06-07,0.71429,
Botswana,BWA,2020-06-08,0.28571,
Botswana,BWA,2020-06-09,0.57143,
Botswana,BWA,2020-06-10,0.57143,
Botswana,BWA,2020-06-11,1.14286,
Botswana,BWA,2020-06-12,1.14286,
Botswana,BWA,2020-06-13,2.85714,
Botswana,BWA,2020-06-14,2.85714,
Botswana,BWA,2020-06-15,2.85714,
Botswana,BWA,2020-06-16,2.57143,
Botswana,BWA,2020-06-17,2.57143,
Botswana,BWA,2020-06-18,1.71429,
Botswana,BWA,2020-06-19,4.42857,
Botswana,BWA,2020-06-20,4.14286,
Botswana,BWA,2020-06-21,4.14286,
Botswana,BWA,2020-06-22,4.14286,
Botswana,BWA,2020-06-23,4.14286,
Botswana,BWA,2020-06-24,4.14286,
Botswana,BWA,2020-06-25,4.14286,
Botswana,BWA,2020-06-26,1.42857,
Botswana,BWA,2020-06-27,5.14286,
Botswana,BWA,2020-06-28,5.14286,
Botswana,BWA,2020-06-29,5.14286,
Botswana,BWA,2020-06-30,12.28571,
Botswana,BWA,2020-07-01,19.71429,
Botswana,BWA,2020-07-02,19.71429,
Botswana,BWA,2020-07-03,19.71429,
Botswana,BWA,2020-07-04,21.42857,
Botswana,BWA,2020-07-05,21.42857,
Botswana,BWA,2020-07-06,21.42857,
Botswana,BWA,2020-07-07,14.28571,
Botswana,BWA,2020-07-08,12.42857,
Botswana,BWA,2020-07-09,12.42857,
Botswana,BWA,2020-07-10,12.42857,
Botswana,BWA,2020-07-11,5.57143,
Botswana,BWA,2020-07-12,5.57143,
Botswana,BWA,2020-07-13,17.71429,
Botswana,BWA,2020-07-14,17.71429,
Botswana,BWA,2020-07-15,12.14286,
Botswana,BWA,2020-07-16,12.14286,
Botswana,BWA,2020-07-17,29.71429,
Botswana,BWA,2020-07-18,29.71429,
Botswana,BWA,2020-07-19,29.71429,
Botswana,BWA,2020-07-20,17.57143,
Botswana,BWA,2020-07-21,17.57143,
Botswana,BWA,2020-07-22,17.57143,
Botswana,BWA,2020-07-23,17.57143,
Botswana,BWA,2020-07-24,23.42857,
Botswana,BWA,2020-07-25,23.42857,
Botswana,BWA,2020-07-26,23.42857,
Botswana,BWA,2020-07-27,23.42857,
Botswana,BWA,2020-07-28,31,
Botswana,BWA,2020-07-29,31,
Botswana,BWA,2020-07-30,40.28571,
Botswana,BWA,2020-07-31,16.85714,
Botswana,BWA,2020-08-01,16.85714,
Botswana,BWA,2020-08-02,16.85714,
Botswana,BWA,2020-08-03,16.85714,
Botswana,BWA,2020-08-04,9.28571,
Botswana,BWA,2020-08-05,9.28571,
Botswana,BWA,2020-08-06,0,
Botswana,BWA,2020-08-07,15,
Botswana,BWA,2020-08-08,15,
Botswana,BWA,2020-08-09,15,
Botswana,BWA,2020-08-10,15,
Botswana,BWA,2020-08-11,37.42857,
Botswana,BWA,2020-08-12,37.42857,
Botswana,BWA,2020-08-13,37.42857,
Botswana,BWA,2020-08-14,43.57143,
Botswana,BWA,2020-08-15,43.57143,
Botswana,BWA,2020-08-16,43.57143,
Botswana,BWA,2020-08-17,43.57143,
Botswana,BWA,2020-08-18,34.57143,
Botswana,BWA,2020-08-19,34.57143,
Botswana,BWA,2020-08-20,34.57143,
Botswana,BWA,2020-08-21,13.42857,
Botswana,BWA,2020-08-22,13.42857,
Botswana,BWA,2020-08-23,13.42857,
Botswana,BWA,2020-08-24,13.42857,
Botswana,BWA,2020-08-25,36.28571,
Botswana,BWA,2020-08-26,36.28571,
Botswana,BWA,2020-08-27,46.42857,
Botswana,BWA,2020-08-28,46.42857,
Botswana,BWA,2020-08-29,46.42857,
Botswana,BWA,2020-08-30,46.42857,
Botswana,BWA,2020-08-31,46.42857,
Botswana,BWA,2020-09-01,23.14286,
Botswana,BWA,2020-09-02,23.14286,
Botswana,BWA,2020-09-03,13,
Botswana,BWA,2020-09-04,13,
Botswana,BWA,2020-09-05,52.71429,
Botswana,BWA,2020-09-06,52.71429,
Botswana,BWA,2020-09-07,52.71429,
Botswana,BWA,2020-09-08,57.42857,
Botswana,BWA,2020-09-09,57.42857,
Botswana,BWA,2020-09-10,57.42857,
Botswana,BWA,2020-09-11,75.42857,
Botswana,BWA,2020-09-12,35.71429,
Botswana,BWA,2020-09-13,35.71429,
Botswana,BWA,2020-09-14,35.71429,
Botswana,BWA,2020-09-15,48.14286,
Botswana,BWA,2020-09-16,48.14286,
Botswana,BWA,2020-09-17,48.14286,
Botswana,BWA,2020-09-18,45,
Botswana,BWA,2020-09-19,45,
Botswana,BWA,2020-09-20,45,
Botswana,BWA,2020-09-21,45,
Botswana,BWA,2020-09-22,14.85714,
Botswana,BWA,2020-09-23,14.85714,
Botswana,BWA,2020-09-24,14.85714,
Botswana,BWA,2020-09-25,50.57143,
Botswana,BWA,2020-09-26,50.57143,
Botswana,BWA,2020-09-27,50.57143,
Botswana,BWA,2020-09-28,50.57143,
Botswana,BWA,2020-09-29,86.42857,
Botswana,BWA,2020-09-30,86.42857,
Botswana,BWA,2020-10-01,86.42857,
Botswana,BWA,2020-10-02,35.85714,
Botswana,BWA,2020-10-03,35.85714,
Botswana,BWA,2020-10-04,35.85714,
Botswana,BWA,2020-10-05,35.85714,
Botswana,BWA,2020-10-06,0,
Botswana,BWA,2020-10-07,0,
Botswana,BWA,2020-10-08,0,
Botswana,BWA,2020-10-09,192.57143,
Botswana,BWA,2020-10-10,192.57143,
Botswana,BWA,2020-10-11,192.57143,
Botswana,BWA,2020-10-12,192.57143,
Botswana,BWA,2020-10-13,237.28571,
Botswana,BWA,2020-10-14,266.71429,
Botswana,BWA,2020-10-15,266.71429,
Botswana,BWA,2020-10-16,103.14286,
Botswana,BWA,2020-10-17,103.14286,
Botswana,BWA,2020-10-18,103.14286,
Botswana,BWA,2020-10-19,103.14286,
Botswana,BWA,2020-10-20,110.85714,
Botswana,BWA,2020-10-21,81.42857,
Brazil,BRA,2020-01-02,0,
Brazil,BRA,2020-01-03,0,
Brazil,BRA,2020-01-04,0,
Brazil,BRA,2020-01-05,0,
Brazil,BRA,2020-01-06,0,
Brazil,BRA,2020-01-07,0,
Brazil,BRA,2020-01-08,0,
Brazil,BRA,2020-01-09,0,
Brazil,BRA,2020-01-10,0,
Brazil,BRA,2020-01-11,0,
Brazil,BRA,2020-01-12,0,
Brazil,BRA,2020-01-13,0,
Brazil,BRA,2020-01-14,0,
Brazil,BRA,2020-01-15,0,
Brazil,BRA,2020-01-16,0,
Brazil,BRA,2020-01-17,0,
Brazil,BRA,2020-01-18,0,
Brazil,BRA,2020-01-19,0,
Brazil,BRA,2020-01-20,0,
Brazil,BRA,2020-01-21,0,
Brazil,BRA,2020-01-22,0,
Brazil,BRA,2020-01-23,0,
Brazil,BRA,2020-01-24,0,
Brazil,BRA,2020-01-25,0,
Brazil,BRA,2020-01-26,0,
Brazil,BRA,2020-01-27,0,
Brazil,BRA,2020-01-28,0,
Brazil,BRA,2020-01-29,0,
Brazil,BRA,2020-01-30,0,
Brazil,BRA,2020-01-31,0,
Brazil,BRA,2020-02-01,0,
Brazil,BRA,2020-02-02,0,
Brazil,BRA,2020-02-03,0,
Brazil,BRA,2020-02-04,0,
Brazil,BRA,2020-02-05,0,
Brazil,BRA,2020-02-06,0,
